"GameDay","GameID","TeamID","Team","OpponentID","Opponent","Location","Division","Conference","Playoffs","WinOrLoss","PlayerType","MIN","PTS","FGM","FGA","3FM","3FA","FTM","FTA","REB","AST","STL","BLK","OREB","TO","PF"
"2017-04-05","776935","16","Miami","3","Charlotte","V","","Western","","W","","236","112","40","84","21","40","11","12","40","23","5","7","7","6","16"
"2017-04-05","776936","10","Toronto","22","Detroit","V","","Western","","W","","234","105","41","87","10","30","13","15","35","29","8","1","7","11","14"
"2017-04-05","776936","22","Detroit","10","Toronto","H","","Western","","L","","235","102","42","80","7","21","11","18","45","22","5","4","12","15","21"
"2017-04-05","776937","1","Houston","24","Denver","H","","Western","","W","","236","110","37","87","10","34","26","38","56","19","7","3","11","16","20"
"2017-04-05","776937","24","Denver","1","Houston","V","","Western","","L","","236","104","41","104","7","38","15","18","51","26","10","5","12","12","24"
"2017-04-05","776938","11","L.A. Clippers","23","Dallas","H","","Western","","W","","235","112","38","75","12","31","24","31","40","22","11","0","5","14","19"
"2017-04-05","776938","23","Dallas","11","L.A. Clippers","V","","Western","","L","","236","101","38","86","11","31","14","18","44","24","5","3","11","16","26"
"2017-04-05","776939","31","Memphis","35","Oklahoma City","H","","Western","","L","","234","100","37","78","9","26","17","21","38","21","7","5","7","13","18"
"2017-04-05","776939","35","Oklahoma City","31","Memphis","V","","Western","","W","","237","103","37","85","14","31","15","24","44","19","8","4","12","12","20"
"2017-04-05","776940","14","Phoenix","25","Golden State","H","","Western","","L","","235","111","43","103","7","27","18","26","55","26","13","3","20","16","22"
"2017-04-05","776940","25","Golden State","14","Phoenix","V","","Western","","W","","235","120","45","90","13","31","17","24","40","25","13","9","8","15","19"
"2017-04-05","776941","17","San Antonio","27","L.A. Lakers","H","","Western","","L","","235","95","39","89","13","35","4","6","37","28","8","8","7","14","13"
"2017-04-05","776941","27","L.A. Lakers","17","San Antonio","V","","Western","","W","","235","102","42","86","7","14","11","14","47","23","8","5","8","16","13"
"2017-04-06","776942","5","Boston","6","Atlanta","V","","Western","","L","","234","116","37","90","15","43","27","34","38","28","9","4","10","12","29"
"2017-04-06","776942","6","Atlanta","5","Boston","H","","Western","","W","","234","123","44","89","11","23","24","34","52","26","7","4","13","17","30"
"2017-04-06","776943","7","Milwaukee","18","Indiana","V","","Western","","L","","233","89","33","71","11","24","12","14","32","21","8","4","6","21","22"
"2017-04-06","776943","18","Indiana","7","Milwaukee","H","","Western","","W","","235","104","38","80","8","25","20","26","44","20","15","3","12","16","12"
"2017-04-06","776944","20","Washington","21","New York","V","","Western","","W","","236","106","36","74","14","34","20","28","39","17","5","8","9","13","22"
"2017-04-06","776944","21","New York","20","Washington","H","","Western","","L","","235","103","40","95","7","20","16","21","49","20","9","2","20","11","19"
"2017-04-06","776945","13","Orlando","36","Brooklyn","H","","Western","","W","","233","115","42","90","9","25","22","26","48","24","9","5","9","13","20"
"2017-04-06","776945","36","Brooklyn","13","Orlando","V","","Western","","L","","235","107","40","87","11","30","16","22","39","21","7","6","7","14","19"
"2017-04-06","776946","8","Chicago","28","Philadelphia","V","","Western","","W","","233","102","39","91","8","25","16","17","57","27","7","6","10","16","19"
"2017-04-06","776946","28","Philadelphia","8","Chicago","H","","Western","","L","","235","90","33","91","7","33","17","22","50","19","10","3","10","13","19"
"2017-04-06","776947","2","Minnesota","4","Portland","V","","Western","","L","","234","98","38","87","4","18","18","20","47","16","7","4","9","13","20"
"2017-04-06","776947","4","Portland","2","Minnesota","H","","Western","","W","","235","105","35","81","14","33","21","26","41","19","8","4","4","12","20"
"2017-04-07","776948","6","Atlanta","9","Cleveland","V","","Western","","W","","236","114","45","89","16","37","8","8","42","39","7","3","6","11","17"
"2017-04-07","776948","9","Cleveland","6","Atlanta","H","","Western","","L","","232","100","39","81","9","36","13","17","38","23","5","3","3","13","10"
"2017-04-07","776949","17","San Antonio","23","Dallas","V","","Western","","W","","235","102","40","96","9","28","13","22","58","26","6","5","16","6","11"
"2017-04-07","776949","23","Dallas","17","San Antonio","H","","Western","","L","","233","89","38","88","8","27","5","8","44","26","1","8","6","9","17"
"2017-04-07","776950","24","Denver","38","New Orleans","H","","Western","","W","","234","122","43","78","13","32","23","32","50","31","9","4","11","21","15"
"2017-04-07","776950","38","New Orleans","24","Denver","V","","Western","","L","","236","106","47","99","3","23","9","13","33","19","11","3","10","11","19"
"2017-04-07","776951","1","Houston","22","Detroit","H","","Western","","L","","235","109","36","87","16","51","21","28","49","25","3","6","9","11","15"
"2017-04-07","776951","22","Detroit","1","Houston","V","","Western","","W","","235","114","46","108","9","26","13","16","55","27","5","1","18","6","17"
"2017-04-07","776952","15","Sacramento","27","L.A. Lakers","V","","Western","","L","","236","94","38","75","8","20","10","13","40","27","5","7","10","23","19"
"2017-04-07","776952","27","L.A. Lakers","15","Sacramento","H","","Western","","W","","236","98","38","86","4","24","18","25","41","20","12","1","16","14","15"
"2017-04-07","776953","21","New York","31","Memphis","V","","Western","","L","","236","88","38","88","6","28","6","13","41","20","8","4","15","6","16"
"2017-04-07","776953","31","Memphis","21","New York","H","","Western","","W","","234","101","38","75","15","27","10","12","38","20","3","9","7","12","14"
"2017-04-07","776954","14","Phoenix","35","Oklahoma City","H","","Western","","W","","236","120","43","83","8","18","26","31","45","16","6","6","12","7","26"
"2017-04-07","776954","35","Oklahoma City","14","Phoenix","V","","Western","","L","","235","99","34","93","7","31","24","33","48","13","1","3","22","9","26"
"2017-04-07","776955","10","Toronto","16","Miami","H","","Western","","W","","234","96","35","85","9","20","17","24","44","14","10","4","12","15","24"
"2017-04-07","776955","16","Miami","10","Toronto","V","","Western","","L","","237","94","33","83","8","23","20","29","44","16","10","5","14","19","21"
"2017-04-07","776956","2","Minnesota","26","Utah","V","","Western","","L","","235","113","39","79","7","16","28","28","34","22","11","1","9","12","25"
"2017-04-07","776956","26","Utah","2","Minnesota","H","","Western","","W","","236","120","45","75","14","25","16","22","33","29","8","7","6","14","21"
"2017-04-08","776957","8","Chicago","36","Brooklyn","V","","Western","","L","","235","106","40","90","11","24","15","17","52","14","6","6","11","17","20"
"2017-04-08","776957","36","Brooklyn","8","Chicago","H","","Western","","W","","234","107","39","92","10","31","19","24","44","24","15","6","10","13","13"
"2017-04-08","776958","3","Charlotte","5","Boston","H","","Western","","L","","235","114","38","84","9","28","29","32","42","22","5","5","7","7","15"
"2017-04-08","776958","5","Boston","3","Charlotte","V","","Western","","W","","237","121","45","87","17","39","14","17","43","35","2","5","5","9","19"
"2017-04-08","776959","25","Golden State","38","New Orleans","H","","Western","","W","","234","123","49","96","10","33","15","16","53","37","2","3","14","9","15"
"2017-04-08","776959","38","New Orleans","25","Golden State","V","","Western","","L","","235","101","42","86","5","21","12","19","34","24","3","1","6","8","15"
"2017-04-08","776960","13","Orlando","18","Indiana","H","","Western","","L","","234","112","41","84","14","30","16","22","33","29","10","2","4","13","16"
"2017-04-08","776960","18","Indiana","13","Orlando","V","","Western","","W","","233","127","51","86","11","22","14","19","45","35","6","5","6","15","15"
"2017-04-08","776961","7","Milwaukee","28","Philadelphia","V","","Western","","W","","236","90","35","79","6","27","14","20","43","18","10","4","6","15","21"
"2017-04-08","776961","28","Philadelphia","7","Milwaukee","H","","Western","","L","","236","82","27","77","8","31","20","23","47","23","9","1","10","17","16"
"2017-04-08","776962","4","Portland","26","Utah","H","","Western","","W","","235","101","37","91","13","30","14","16","46","15","6","5","12","3","16"
"2017-04-08","776962","26","Utah","4","Portland","V","","Western","","L","","233","86","31","77","6","19","18","24","47","19","2","9","9","11","18"
"2017-04-08","776963","11","L.A. Clippers","17","San Antonio","V","","Western","","W","","235","98","42","84","6","22","8","14","45","21","8","7","8","6","15"
"2017-04-08","776963","17","San Antonio","11","L.A. Clippers","H","","Western","","L","","233","87","34","80","8","22","11","14","40","20","3","4","7","13","17"
"2017-04-08","776964","16","Miami","20","Washington","V","","Western","","W","","236","106","37","80","7","18","25","36","36","23","13","7","8","13","19"
"2017-04-08","776964","20","Washington","16","Miami","H","","Western","","L","","235","103","39","81","8","22","17","22","44","21","7","6","12","19","24"
"2017-04-09","776965","6","Atlanta","9","Cleveland","H","","Western","","W","","259","126","44","94","9","31","29","37","45","31","8","4","10","12","22"
"2017-04-09","776965","9","Cleveland","6","Atlanta","V","","Western","","L","","261","125","45","98","19","46","16","20","53","28","4","3","13","14","27"
"2017-04-09","776966","24","Denver","35","Oklahoma City","H","","Western","","L","","235","105","40","84","11","34","14","15","42","22","6","4","4","12","16"
"2017-04-09","776966","35","Oklahoma City","24","Denver","V","","Western","","W","","234","106","40","96","6","25","20","22","54","19","7","3","18","12","19"
"2017-04-09","776967","2","Minnesota","27","L.A. Lakers","V","","Western","","L","","236","109","40","81","3","16","26","31","41","27","8","6","8","14","16"
"2017-04-09","776967","27","L.A. Lakers","2","Minnesota","H","","Western","","W","","235","110","42","86","10","27","16","20","40","26","10","8","12","16","23"
"2017-04-09","776968","22","Detroit","31","Memphis","V","","Western","","W","","235","103","39","82","14","28","11","16","46","21","8","2","15","18","12"
"2017-04-09","776968","31","Memphis","22","Detroit","H","","Western","","L","","235","90","36","75","9","21","9","13","30","23","12","3","6","15","16"
"2017-04-09","776969","10","Toronto","21","New York","V","","Western","","W","","233","110","40","76","10","31","20","23","40","20","8","1","4","10","14"
"2017-04-09","776969","21","New York","10","Toronto","H","","Western","","L","","236","97","37","82","9","28","14","15","36","27","6","1","6","11","18"
"2017-04-09","776970","14","Phoenix","23","Dallas","H","","Western","","W","","235","124","44","80","8","19","28","32","43","26","6","4","8","12","18"
"2017-04-09","776970","23","Dallas","14","Phoenix","V","","Western","","L","","236","111","41","97","16","45","13","19","44","23","5","2","17","10","23"
"2017-04-09","776971","1","Houston","15","Sacramento","V","","Western","","W","","236","135","45","80","18","43","27","31","41","26","3","2","5","16","22"
"2017-04-09","776971","15","Sacramento","1","Houston","H","","Western","","L","","238","128","47","94","9","31","25","30","38","26","8","2","7","5","18"
"2017-04-10","776972","5","Boston","36","Brooklyn","H","","Western","","W","","234","114","41","91","14","38","18","21","51","31","7","4","9","13","23"
"2017-04-10","776972","36","Brooklyn","5","Boston","V","","Western","","L","","234","105","31","86","8","31","35","39","49","18","8","7","9","12","19"
"2017-04-10","776973","8","Chicago","13","Orlando","H","","Western","","W","","234","122","48","89","12","26","14","16","54","33","12","4","11","12","16"
"2017-04-10","776973","13","Orlando","8","Chicago","V","","Western","","L","","235","75","29","84","5","27","12","16","37","18","5","5","9","16","18"
"2017-04-10","776974","20","Washington","22","Detroit","V","","Western","","W","","235","105","42","83","7","19","14","16","48","27","8","6","9","17","13"
"2017-04-10","776974","22","Detroit","20","Washington","H","","Western","","L","","234","101","43","94","10","26","5","5","36","22","9","2","6","10","18"
"2017-04-10","776975","25","Golden State","26","Utah","H","","Western","","L","","235","99","39","80","9","25","12","17","42","25","5","6","8","13","17"
"2017-04-10","776975","26","Utah","25","Golden State","V","","Western","","W","","236","105","41","92","13","35","10","15","49","29","8","3","14","11","17"
"2017-04-10","776976","1","Houston","11","L.A. Clippers","V","","Western","","L","","236","96","33","84","9","40","21","27","41","23","5","3","9","15","23"
"2017-04-10","776976","11","L.A. Clippers","1","Houston","H","","Western","","W","","233","125","46","91","10","26","23","28","49","29","9","0","12","9","16"
"2017-04-10","776977","9","Cleveland","16","Miami","V","","Western","","L","","261","121","44","89","14","35","19","22","47","19","7","6","7","21","25"
